"","lad2014_code","adjrr_80_84_m","adjrr_85_89_m","adjrr_90p_m","adjrr_80_84_f","adjrr_85_89_f","adjrr_90p_f"
"1465","E07000227",1.01282762795911,1.29366601200111,0.947157190635451,1.5670521746587,1.2042378716542,1.24156838402648
"1471","E07000228",1.14575405867835,0.965142656796068,1.22419545797008,1.31318621888921,1.37074191208385,1.20815479166799
"1477","E07000229",1.21828837395246,1.03440393781578,1.19243272530251,1.22317290535326,1.03627416054644,1.28493459913717
"1483","E07000234",1.12741492250032,0.956618856631509,1.15783106809934,1.34786950908163,1.03844628624048,1.22387830567756
"1489","E07000235",1.14006792994935,1.19605406838297,1.19033927544566,1.38146158416265,1.30847889443248,1.08369974874372
"1495","E07000236",0.975501970799668,2.24788667044683,1.64613496932515,1.02340428496607,2.13320268547943,1.37102334285433
"1501","E07000237",1.34282155220853,1.48057201145849,1.02332285115304,1.17240112206812,0.941502359045966,1.1236808780076
"1507","E07000238",1.13305389169253,1.35519979231163,1.07793371155569,1.27724476117038,0.99172975247291,0.965902518534098
"1513","E07000239",1.22691504914227,1.27053350311262,0.837837837837838,1.11770220000452,1.56509279915382,1.21578268298637
"1519","E07000240",1.26565848621105,1.36983943030075,1.26003616636528,1.2895920240959,1.15319842251569,1.34306143294907
"1525","E07000241",1.2645548021076,1.3571012266362,1.17502787068004,1.24998333472653,1.47794899472552,1.24916247906198
"1531","E07000242",1.03622086129203,1.06990496002128,1.18275862068966,1.52766741651085,1.18793483309646,1.24455646572849
"1537","E07000243",1.37528169922654,1.04196504513199,0.990084713130535,1.50977766918059,0.971984017965603,1.14633413461538
"1543","E08000001",1.04323305001534,1.17447627583998,1.39813713832739,1.24138642633161,1.14010264955545,1.16995747307584
"1549","E08000002",1.11117784342539,1.12273209249043,0.854153647670692,1.1517715719461,1.30857264565892,1.20298075853631
"1555","E08000003",1.21443906081481,0.99961492439697,1.04874517778391,1.01617586164915,1.26798686454829,1.05059422305008
"1561","E08000004",0.805226947118395,1.14717538791313,1.1558206499383,1.28185322244213,1.30795175402911,1.07345924169262
"1567","E08000005",1.23953096626405,1.42140164134501,0.940825540148339,1.15007976374217,0.990529102116488,1.19656624554584
"1573","E08000006",1.31119845527965,1.15131751298278,1.26132278936017,0.903979057691152,1.11208488678647,1.05250359664891
"1579","E08000007",1.00994809619166,1.0623593663426,1.18051165841732,1.06370672750175,0.975457146631272,1.23224340610491
"1585","E08000008",1.32344981915645,1.06750583158782,1.15336012595293,0.965796265924598,1.13082911177331,1.10181949632486
"1591","E08000009",1.08616800854405,1.04134565263663,1.31945954340736,1.09602407332159,1.27477902229758,1.23233656616168
"1597","E08000010",1.16545903514403,1.34864021754274,1.1769365699089,1.01364605460458,1.14403582463348,1.2012095772003
"1603","E08000011",1.07972047739218,1.14934382033464,1.21971623611297,1.11875828362219,1.15679334167917,1.04662416375316
"1609","E08000012",1.1512490903967,0.96243738202229,0.939686369119421,1.23531370248072,0.979327551491895,1.18003035466273
"1615","E08000013",1.29707060977495,1.46449645694785,1.24921135646688,1.25839361041909,1.06461137529295,1.38755509982792
"1621","E08000014",1.14765929783317,1.17720889054256,1.29006664550936,1.13187317832184,1.1171858344269,1.15446726867319
"1627","E08000015",0.944823676507086,1.12862529187904,1.20460990472079,1.04811363547528,1.10681847622535,0.995578347578348
"1633","E08000016",1.06883606460622,1.12900854770511,1.08448582774202,1.49729571574079,1.15581974258994,1.11724512977046
"1639","E08000017",1.10916536366347,1.05184944745956,1.14205940727285,1.0854801946399,1.19842398953723,1.13719420703148
"1645","E08000018",1.22153277501085,1.25112585974037,1.11381642512077,1.06810354604297,1.20910542010135,1.39916320980929
"1651","E08000019",1.13845766683298,0.966524386810724,1.09174660778375,1.06660579278403,1.27006535157058,1.29801591175322
"1657","E08000021",0.913641238066356,1.27373569670593,1.10275689223058,1.22590006607136,1.22549008023472,1.46647259789355
"1663","E08000022",1.29637340612815,0.911544510715551,1.34472934472934,1.06345241468608,1.2774723349114,1.32270057653968
"1669","E08000023",1.09550406870514,1.14174173816844,1.11961722488038,1.15609342337255,1.56030864360738,1.19451369293848
"1675","E08000024",1.13987422131347,1.09617320687318,1.05001997944971,0.939754697918078,1.22740935822497,1.12137738804405
"1681","E08000025",1.08128819269027,1.11797179091766,1.02445825951125,1.20664408834505,1.05572163228037,1.17830412769595
"1687","E08000026",0.935916574589685,1.28166694490844,1.16648514510236,1.12336938801486,1.0148962807265,1.15825188782124
"1693","E08000027",1.1814349475035,1.38743320610301,1.13685657096765,0.997284152864014,1.18829460989593,1.14001213182182
"1699","E08000028",1.06063614764845,0.961673660623849,1.56077419354839,1.15822677633917,1.35630817696296,1.15946656585163
"1705","E08000029",1.19598817216351,1.12651113481852,0.907884798855144,1.01614316220237,1.01784480746231,1.01658506731946
"1711","E08000030",1.02887062436212,1.20454930372825,1.16433954971495,1.27858213088964,1.23820682871096,1.16374708621027
"1717","E08000031",1.23764279011176,1.24741191423225,1.10801224092363,1.13083146305067,0.948743935693589,1.22160934458144
"1723","E08000032",1.03090014242876,1.14946884272631,1.21234096991673,1.0024732675988,1.20606235275232,1.23227502276679
"1729","E08000033",1.13464389915537,1.16130079623936,1.45501000824208,1.31868526075719,1.00777696866234,1.23234111021722
"1735","E08000034",0.960934882717907,1.07562472908491,1.09922091503268,0.985335471989815,1.01836283680858,1.23026405066154
"1741","E08000035",1.05740005054136,1.05578848113715,1.2992900539286,1.10717164449151,1.10878887419408,1.14245798396547
"1747","E08000036",1.31594689230254,1.07438676826953,1.30899839411054,1.15238802586774,1.12110661745546,1.24451762523191
"1753","E08000037",0.951575626581142,1.12263268667852,1.07637560423738,1.10637631754874,1.13331254387731,1.01053446624692
"1759","E09000001",0,0.566666666666667,NA,0,1,0.558139534883721
"1765","E09000002",1.14889246491009,1.04542198527412,1.15027429467085,1.80156673192491,1.2963377205665,1.34558409570725
"1771","E09000003",0.866606965914646,1.30329707944963,1.04088612670409,1.18160187105004,1.14995656512279,1.05932932622625
"1777","E09000004",1.05500402228047,1.25976705333838,1.32559036888409,1.16899344578813,1.17332499398286,1.02730745803296
"1783","E09000005",1.23363214882069,1.00955743874583,1.28348267765585,1.08496090880467,1.47997829696635,1.3734929636631
"1789","E09000006",1.14468935048778,1.11514522363246,1.13833819096977,0.968392438818244,1.24504223212062,1.22400784717309
"1795","E09000007",0.968445128303538,1.30767945089616,1.02649312286532,1.02239890010763,1.01023960875704,1.43824390243902
"1801","E09000008",1.13696726738353,1.24023215629624,1.47510752189115,1.07973222395042,1.31124716997548,1.26118568232662
"1807","E09000009",1.2728740413004,1.52083302124643,1.5133224317045,1.11895647281736,1.18448027810192,1.07760211614173
"1813","E09000010",1.02624406419957,1.22889533937437,1.0221492428389,1.57180937349876,0.798896209344339,1.20965910834279
"1819","E09000011",1.01251365745794,1.20376017093478,1.0074321413184,0.932012085921929,1.03023371958108,1.23298571506165
"1825","E09000012",1.43526506099323,1.65233669563716,1.32244492044064,1.02081591941963,1.41106397280057,1.29501915708812
"1831","E09000013",1.10440114162414,1.26312314456166,0.919282511210762,1.4891466116596,0.957275905909399,1.21793031449824
"1837","E09000014",1.11506930875005,1.42581829181178,1.4268479184367,1.22473248466094,1.43112255917316,1.56582336009695
"1843","E09000015",1.16838860695786,1.36345305989171,1.06660398056731,1.2826164603217,1.21903506294595,1.05032186046512
"1849","E09000016",1.1773713683579,1.24637581309149,1.56198056064234,1.06959107357525,0.989408998132646,1.29532993004349
"1855","E09000017",1.18370492354288,1.11618032500099,1.08540630182421,1.32337330573761,1.2144199360277,1.46784060846561
"1861","E09000018",1.20021264077815,1.31711739304603,1.31433823529412,0.972325808879375,1.12270870516801,1.05970924195223
"1867","E09000019",0.731220190700331,1.15939609268748,1.0805173133083,1.17412593656479,1.23890916979722,1.37711900502598
"1873","E09000020",0.672211594838111,1.05117870594931,1.01635593220339,2.1107078388328,1.29452843947012,1.22888603947177
"1879","E09000021",1.25933419044955,1.15755224646173,1.29535798583792,0.991300206950154,0.981571718101365,1.23768078699954
"1885","E09000022",1.06765865197206,1.5944173411735,1.03245070422535,1.17342971952663,1.34039459926584,1.20715067800893
"1891","E09000023",0.94032232917897,1.13544495466273,1.108759553204,1.00105543487577,1.06348396721141,1.08353764701702
"1897","E09000024",1.07626454258325,0.981254632726194,0.977954771725217,1.29195690632397,1.33196966329406,1.1054935743539
"1903","E09000025",1.2717522406014,1.06298125372954,1.15927419354839,1.38284400884259,1.16767393031062,1.11206896551724
"1909","E09000026",1.16863816407467,1.03875052742953,1.1122725561551,0.920485548014453,1.53223491978565,1.05918582157487
"1915","E09000027",1.43195746606039,1.24197898505403,1.05887096774194,1.20908771669963,1.24504239946805,1.14666582135918
"1921","E09000028",1.26322697457543,0.963025557315407,1.0450752617801,1.09380905488509,0.961168812170739,1.19562945935457
"1927","E09000029",1.13910895939312,1.08586623331997,1.64985628429579,0.92884372399369,1.09549519440991,0.960676667096864
"1933","E09000030",1.21027189012202,0.885175599195524,1.26642366703399,1.21236524791249,0.930001694084257,1.31403398363751
"1939","E09000031",1.66262623406506,1.29692892387659,1.50928708497773,1.06868178032535,1.18078539979057,1.2334949059737
"1945","E09000032",0.858002940742341,1.04929620532668,1.31239261168385,1.06209062641359,1.36589599041397,1.02236453379449
"1951","E09000033",0.975447292976748,1.20388952082988,1.55599273607748,1.59112093373395,1.03487043512389,1.4745238118412
"1957","W06000001",0.631867676333961,1.08446799583031,1.24354681931094,1.30473502080509,1.07790219524858,1.22564474065488
"1963","W06000002",1.50209941215456,1.24772922048949,1.28399311531842,1.12662293754395,1.11251705306821,1.25079749258205
"1969","W06000003",1.04292028610732,0.758574234752348,1.17091431878863,1.40535517508209,1.02691001892909,1.19439701705089
"1975","W06000004",1.03425013872922,0.901878416686297,1.17145986289701,0.931005600215278,1.28113130031694,1.24131259888349
"1981","W06000005",1.37272340701664,1.31254135504336,1.16527804689014,1.55777243674577,1.37369739399216,1.17770906663037
"1987","W06000006",1.13030438111449,1.45098459649966,1.30515873015873,1.0683204088481,1.33526800849598,1.35122623855018
"1993","W06000008",0.987179139777232,1.32797111154297,1.63035856573705,1.43397783420553,1.19547777236896,1.13279726748737
"1999","W06000009",1.10071404194273,0.923424853420432,1.03311688311688,1.29278225959026,1.3734889045821,1.0775894897182
"2005","W06000010",1.02285025855308,1.08934629668131,1.0237955346651,1.30464456868708,1.32724753504336,1.11960969676136
"2011","W06000011",1.06892389274351,1.15364092172131,1.03498220772481,1.19878704133595,1.05813352229858,1.46417408229075
"2017","W06000012",0.970765605875055,1.26741880267684,1.03563103563104,1.13351412138128,1.12182822280345,1.1469836836189
"2023","W06000013",1.09866795493356,1.03532798907814,1.26183487619478,1.0973078066043,1.03868875912604,1.34485914485914
"2029","W06000014",1.380236342107,1.06473028318751,1.11396051429776,1.28369467110339,0.901336291793176,1.21683407738095
"2035","W06000015",1.13431821772181,1.13190303476347,1.23300364544755,1.16638122223494,0.988523793096215,1.21096707941845
"2041","W06000016",1.02218355995785,1.09198880480802,0.974117647058824,1.00834990350059,1.43715419706197,0.979489544627862
"2047","W06000018",1.16879005333844,1.18174205098498,1.20392156862745,0.971718699485666,0.992441329078755,1.24781517694904
"2053","W06000019",1.32577328653873,1.32187582036841,1.26644736842105,1.15863283880929,1.20593755548268,0.956428680629873
"2059","W06000020",1.09373028055228,1.16802165647404,0.899390243902439,1.01162880891299,1.15257334601752,1.2811544991511
"2065","W06000021",1.00915057731296,1.54189118615263,0.935630187222544,1.00965226561549,1.01682467194244,0.958617424242424
"2071","W06000022",0.805432112055816,1.18559361851887,0.884277013309271,0.942515669586667,1.14417646426464,1.1425983436853
"2077","W06000023",0.943964512927098,1.19440798281423,0.886873691350379,1.11452210944801,1.22102448832992,1.11107918263091
"2083","W06000024",0.907649121516648,2.08433988595438,0.997001499250375,1.21832614779169,0.912757021781942,0.869867242976227
